FECHA,ASIGNACION_CONTRATO,UBICACION,CUENCA,CATEGORIA,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,PETROLEO_MMB,GAS_MMMPC,CONDENSADO_MMB,LIQUIDOS_PLANTA_MMB,GAS_SECO_MMMPC
01/01/2019,A-0107,Terrestre,Tampico-Misantla,2P,208.442715,160.008961,391.104975,0,5.873085,221.355076
01/01/2019,A-0107,Terrestre,Tampico-Misantla,3P,248.774806,189.36501,474.1274,0,7.204041,271.518497
01/01/2019,A-0108,Terrestre,Cuencas del Sureste,1P,0.268997,0,0.778242,0.089824,0.061936,0.609738
01/01/2019,A-0108,Terrestre,Cuencas del Sureste,2P,0.268997,0,0.778242,0.089824,0.061936,0.609738
01/01/2019,A-0108,Terrestre,Cuencas del Sureste,3P,0.268997,0,0.778242,0.089824,0.061936,0.609738
01/01/2019,A-0109,Terrestre,Burgos,1P,2.044579,0,13.511915,0.004501,0.091624,10.133778
01/01/2019,A-0109,Terrestre,Burgos,2P,2.879146,0,19.04192,0.005978,0.12169,14.310252
01/01/2019,A-0109,Terrestre,Burgos,3P,3.275039,0,21.667513,0.006621,0.134785,16.297811
01/01/2019,A-0110,Terrestre,Burgos,1P,0.719452,0,3.657568,0.032849,0.090529,3.100141
01/01/2019,A-0110,Terrestre,Burgos,2P,1.036719,0,5.270497,0.047335,0.130451,4.467254
01/01/2019,A-0110,Terrestre,Burgos,3P,1.154596,0,5.869763,0.052717,0.145284,4.975189
01/01/2019,A-0111,Terrestre,Burgos,1P,0.139135,0,0.715807,0.01471,0.016406,0.561805
01/01/2019,A-0111,Terrestre,Burgos,2P,0.508103,0,2.614028,0.053718,0.059911,2.051634
01/01/2019,A-0111,Terrestre,Burgos,3P,0.71388,0,3.672686,0.075473,0.084174,2.882527
01/01/2019,A-0112,Terrestre,Burgos,1P,27.496847,0,157.033076,2.291803,3.3233,113.805425
01/01/2019,A-0112,Terrestre,Burgos,2P,41.078328,0,234.60746,3.421653,4.965055,170.026836
01/01/2019,A-0112,Terrestre,Burgos,3P,45.983475,0,262.624563,3.829715,5.557998,190.332006
01/01/2019,A-0113,Terrestre,Burgos,1P,6.196068,0,38.568013,0.01388,0.336562,30.402684
01/01/2019,A-0113,Terrestre,Burgos,2P,7.122902,0,44.325454,0.017562,0.428301,34.726808
01/01/2019,A-0113,Terrestre,Burgos,3P,9.569871,0,59.678685,0.024408,0.566931,46.696716
01/01/2019,A-0114,Terrestre,Cuencas del Sureste,1P,12.87743,7.520069,22.928788,0.101474,1.816851,17.886183
01/01/2019,A-0114,Terrestre,Cuencas del Sureste,2P,14.412659,8.465885,25.451398,0.112638,2.01674,19.854009
01/01/2019,A-0114,Terrestre,Cuencas del Sureste,3P,14.412659,8.465885,25.451398,0.112638,2.01674,19.854009
01/01/2019,A-0115,Terrestre,Cuencas del Sureste,1P,1.139704,0.933146,0.882199,0.007085,0.069017,0.678488
01/01/2019,A-0115,Terrestre,Cuencas del Sureste,2P,1.139704,0.933146,0.882199,0.007085,0.069017,0.678488
01/01/2019,A-0115,Terrestre,Cuencas del Sureste,3P,1.139704,0.933146,0.882199,0.007085,0.069017,0.678488
01/01/2019,A-0116,Terrestre,Burgos,1P,0.269632,0,1.552426,0.003453,0.035021,1.202233
01/01/2019,A-0116,Terrestre,Burgos,2P,1.561126,0,8.989716,0.020027,0.20312,6.958736
01/01/2019,A-0116,Terrestre,Burgos,3P,1.974521,0,11.369825,0.02532,0.256803,8.802041
01/01/2019,A-0117,Terrestre,Burgos,1P,0.15291,0,0.853606,0.000719,0.020066,0.68717
01/01/2019,A-0117,Terrestre,Burgos,2P,0.332037,0,1.853567,0.001561,0.043573,1.492158
01/01/2019,A-0117,Terrestre,Burgos,3P,0.510315,0,2.848786,0.002399,0.066968,2.293328
01/01/2019,A-0119,Terrestre,Cuencas del Sureste,1P,12.815048,8.183516,19.929874,0.058815,1.582158,15.553683
01/01/2019,A-0119,Terrestre,Cuencas del Sureste,2P,21.915817,14.543237,31.724838,0.093623,2.518516,24.758715
01/01/2019,A-0119,Terrestre,Cuencas del Sureste,3P,27.730171,18.53342,39.5744,0.116788,3.141663,30.884674
01/01/2019,A-0122,Terrestre,Veracruz,1P,17.715895,13.932013,19.679704,0,0,19.679704
01/01/2019,A-0122,Terrestre,Veracruz,2P,34.378529,17.268647,88.987299,0,0,88.987299
01/01/2019,A-0122,Terrestre,Veracruz,3P,38.067976,17.268647,108.175853,0,0,108.175853
01/01/2019,A-0124,Terrestre,Burgos,1P,0.706873,0,4.976455,7.40E-05,0.005834,3.645668
01/01/2019,A-0124,Terrestre,Burgos,2P,0.706873,0,4.976455,7.40E-05,0.005834,3.645668
01/01/2019,A-0124,Terrestre,Burgos,3P,0.706873,0,4.976455,7.40E-05,0.005834,3.645668
01/01/2019,A-0126,Terrestre,Burgos,1P,0.236048,0,1.873095,8.30E-05,0.014032,1.154258
01/01/2019,A-0126,Terrestre,Burgos,2P,0.236048,0,1.873095,8.30E-05,0.014032,1.154258
01/01/2019,A-0126,Terrestre,Burgos,3P,0.236048,0,1.873095,8.30E-05,0.014032,1.154258
01/01/2019,A-0127,Terrestre,Cuencas del Sureste,1P,0.115777,0.062744,0.229141,0.000601,0.018125,0.178431
01/01/2019,A-0127,Terrestre,Cuencas del Sureste,2P,0.115777,0.062744,0.229141,0.000601,0.018125,0.178431
01/01/2019,A-0127,Terrestre,Cuencas del Sureste,3P,0.115777,0.062744,0.229141,0.000601,0.018125,0.178431
01/01/2019,A-0129,Terrestre,Veracruz,1P,0.040683,0,0.211592,0,0,0.211592
01/01/2019,A-0129,Terrestre,Veracruz,2P,0.040683,0,0.211592,0,0,0.211592
01/01/2019,A-0129,Terrestre,Veracruz,3P,0.040683,0,0.211592,0,0,0.211592
01/01/2019,A-0130,Aguas someras,Cuencas del Sureste,1P,23.093331,0,77.782737,7.393599,5.857983,51.186254
01/01/2019,A-0130,Aguas someras,Cuencas del Sureste,2P,23.093331,0,77.782737,7.393599,5.857983,51.186254
01/01/2019,A-0130,Aguas someras,Cuencas del Sureste,3P,23.093331,0,77.782737,7.393599,5.857983,51.186254
01/01/2019,A-0132,Terrestre,Tampico-Misantla,1P,0.476667,0.407165,0.83984,0,0.008428,0.317645
01/01/2019,A-0132,Terrestre,Tampico-Misantla,2P,0.476667,0.407165,0.83984,0,0.008428,0.317645
01/01/2019,A-0132,Terrestre,Tampico-Misantla,3P,0.556286,0.479561,0.927117,0,0.009304,0.350655
01/01/2019,A-0135,Terrestre,Burgos,1P,0.212676,0,1.097423,0.02165,0.025187,0.862519
01/01/2019,A-0135,Terrestre,Burgos,2P,0.212676,0,1.097423,0.02165,0.025187,0.862519
01/01/2019,A-0135,Terrestre,Burgos,3P,0.290988,0,1.518665,0.025249,0.035038,1.199863
01/01/2019,A-0136,Terrestre,Burgos,1P,3.929845,0,22.964913,0.20642,0.490937,16.811953
01/01/2019,A-0136,Terrestre,Burgos,2P,5.890903,0,33.332957,0.430459,0.719964,24.654915
01/01/2019,A-0136,Terrestre,Burgos,3P,7.140412,0,41.207245,0.46399,0.880292,30.145281
01/01/2019,A-0137,Terrestre,Burgos,1P,0.099888,0,0.666881,8.90E-05,0.013158,0.450609
01/01/2019,A-0137,Terrestre,Burgos,2P,0.142947,0,0.953555,8.90E-05,0.018835,0.645029
01/01/2019,A-0137,Terrestre,Burgos,3P,0.142947,0,0.953555,8.90E-05,0.018835,0.645029
01/01/2019,A-0138,Terrestre,Tampico-Misantla,1P,3.204764,2.024148,5.76617,0,0.143162,5.39573
01/01/2019,A-0138,Terrestre,Tampico-Misantla,2P,57.481267,34.229892,113.560488,0,2.819466,106.264943
01/01/2019,A-0138,Terrestre,Tampico-Misantla,3P,78.007319,46.564529,153.791941,0,3.812758,143.701876
01/01/2019,A-0139,Terrestre,Burgos,1P,1.333101,0,4.960574,0.410072,0.121702,4.167647
01/01/2019,A-0139,Terrestre,Burgos,2P,1.571061,0,5.846041,0.48327,0.143426,4.911576
01/01/2019,A-0139,Terrestre,Burgos,3P,1.624713,0,6.045683,0.499774,0.148324,5.079306
01/01/2019,A-0140,Terrestre,Veracruz,1P,33.313149,10.194936,124.349518,0.203667,0,119.176958
01/01/2019,A-0140,Terrestre,Veracruz,2P,36.809831,10.692333,140.482237,0.23009,0,134.638605
01/01/2019,A-0140,Terrestre,Veracruz,3P,36.809831,10.692333,140.482237,0.23009,0,134.638605
01/01/2019,A-0141,Terrestre,Cuencas del Sureste,1P,0.277417,0.176091,0.404347,0.008429,0.032135,0.316014
01/01/2019,A-0141,Terrestre,Cuencas del Sureste,2P,2.359665,1.304225,4.211807,0.0878,0.334732,3.291703
01/01/2019,A-0141,Terrestre,Cuencas del Sureste,3P,3.382238,1.867806,6.043445,0.125983,0.480301,4.723205
01/01/2019,A-0143,Terrestre,Burgos,1P,0.408494,0,2.765652,0,0,2.124546
01/01/2019,A-0143,Terrestre,Burgos,2P,0.915072,0,6.195371,0,0,4.759222
01/01/2019,A-0143,Terrestre,Burgos,3P,1.109726,0,7.513253,0,0,5.771606
01/01/2019,A-0144,Terrestre,Cuencas del Sureste,1P,32.466115,0,134.748757,2.025982,10.530061,103.550898
01/01/2019,A-0144,Terrestre,Cuencas del Sureste,2P,32.466115,0,134.748757,2.025982,10.530061,103.550898
01/01/2019,A-0144,Terrestre,Cuencas del Sureste,3P,32.466115,0,134.748757,2.025982,10.530061,103.550898
01/01/2019,A-0145,Terrestre,Cuencas del Sureste,1P,6.240705,5.848016,4.46253,0,0.156404,1.228905
01/01/2019,A-0145,Terrestre,Cuencas del Sureste,2P,6.240705,5.848016,4.46253,0,0.156404,1.228905
01/01/2019,A-0145,Terrestre,Cuencas del Sureste,3P,7.19937,6.740519,5.2144,0,0.182756,1.435957
01/01/2019,A-0151,Aguas someras,Cuencas del Sureste,1P,38.941026,28.447233,49.893122,0.449012,3.747972,32.749266
01/01/2019,A-0151,Aguas someras,Cuencas del Sureste,2P,63.09785,38.226069,118.253788,1.064222,8.883226,77.620414
01/01/2019,A-0151,Aguas someras,Cuencas del Sureste,3P,63.09785,38.226069,118.253788,1.064222,8.883226,77.620414
01/01/2019,A-0152,Terrestre,Tampico-Misantla,1P,0.089149,0.072792,0.259711,0,0.001983,0.074754
01/01/2019,A-0152,Terrestre,Tampico-Misantla,2P,0.089149,0.072792,0.259711,0,0.001983,0.074754
01/01/2019,A-0152,Terrestre,Tampico-Misantla,3P,0.089149,0.072792,0.259711,0,0.001983,0.074754
01/01/2019,A-0154,Terrestre,Cuencas del Sureste,1P,1.706111,0,7.694304,0,0.59019,5.803828
01/01/2019,A-0154,Terrestre,Cuencas del Sureste,2P,3.205452,0,14.456108,0,1.108852,10.904269
01/01/2019,A-0154,Terrestre,Cuencas del Sureste,3P,3.205452,0,14.456108,0,1.108852,10.904269
01/01/2019,A-0155,Terrestre,Burgos,1P,0.034021,0,0.201781,0.001438,0,0.169462
01/01/2019,A-0155,Terrestre,Burgos,2P,0.034021,0,0.201781,0.001438,0,0.169462
01/01/2019,A-0155,Terrestre,Burgos,3P,0.096242,0,0.57082,0.004067,0,0.479392
01/01/2019,A-0156,Terrestre,Tampico-Misantla,1P,0.008789,0.006982,0.015042,0,0.000219,0.008257
01/01/2019,A-0156,Terrestre,Tampico-Misantla,2P,10.622926,9.14825,13.928052,0,0.178819,6.739656
01/01/2019,A-0156,Terrestre,Tampico-Misantla,3P,32.497244,27.987182,42.600907,0,0.54689,20.612171
01/01/2019,A-0159,Terrestre,Cuencas del Sureste,1P,38.29024,19.338165,82.165684,0.083906,6.522335,64.20982
01/01/2019,A-0159,Terrestre,Cuencas del Sureste,2P,50.132302,29.558586,89.196221,0.091085,7.080421,69.703956
01/01/2019,A-0159,Terrestre,Cuencas del Sureste,3P,52.255865,31.458727,90.164856,0.092074,7.157312,70.460913
01/01/2019,A-0160,Aguas someras,Cuencas del Sureste,1P,32.422798,26.076598,30.363101,0.250485,2.274471,19.87402
01/01/2019,A-0160,Aguas someras,Cuencas del Sureste,2P,41.692341,35.091724,31.580344,0.260527,2.365654,20.670761
01/01/2019,A-0160,Aguas someras,Cuencas del Sureste,3P,41.692341,35.091724,31.580344,0.260527,2.365654,20.670761
01/01/2019,A-0161,Aguas someras,Cuencas del Sureste,1P,14.716068,12.109087,12.281507,0.080311,0.978219,8.053388
01/01/2019,A-0161,Aguas someras,Cuencas del Sureste,2P,14.716068,12.109087,12.281507,0.080311,0.978219,8.053388
01/01/2019,A-0161,Aguas someras,Cuencas del Sureste,3P,14.716068,12.109087,12.281507,0.080311,0.978219,8.053388
01/01/2019,A-0162,Terrestre,Cuencas del Sureste,1P,11.233027,4.892555,27.322225,0.05755,2.173889,21.370792
01/01/2019,A-0162,Terrestre,Cuencas del Sureste,2P,14.423472,7.208599,31.090177,0.065487,2.473686,24.317994
01/01/2019,A-0162,Terrestre,Cuencas del Sureste,3P,28.400869,19.549051,38.144066,0.080345,3.034928,29.835378
01/01/2019,A-0164,Terrestre,Burgos,1P,0.537526,0,3.841959,0,7.20E-05,2.795265
01/01/2019,A-0164,Terrestre,Burgos,2P,0.537526,0,3.841959,0,7.20E-05,2.795265
01/01/2019,A-0164,Terrestre,Burgos,3P,0.537526,0,3.841959,0,7.20E-05,2.795265
01/01/2019,A-0165,Terrestre,Tampico-Misantla,1P,0.810052,0.735107,0.969115,0,0.009088,0.342517
01/01/2019,A-0165,Terrestre,Tampico-Misantla,2P,2.563302,2.382216,2.341634,0,0.021959,0.82761
01/01/2019,A-0165,Terrestre,Tampico-Misantla,3P,3.509721,3.258956,3.242667,0,0.030408,1.146065
01/01/2019,A-0166,Terrestre,Cuencas del Sureste,1P,1.042628,0.023417,4.605586,0.022325,0.34485,3.391194
01/01/2019,A-0166,Terrestre,Cuencas del Sureste,2P,3.124552,0.023417,14.013339,0.067927,1.049268,10.318329
01/01/2019,A-0166,Terrestre,Cuencas del Sureste,3P,3.124552,0.023417,14.013339,0.067927,1.049268,10.318329
01/01/2019,A-0168,Terrestre,Cuencas del Sureste,1P,172.683373,72.087548,429.391117,1.589207,34.25626,336.762101
01/01/2019,A-0168,Terrestre,Cuencas del Sureste,2P,172.683373,72.087548,429.391117,1.589207,34.25626,336.762101
01/01/2019,A-0168,Terrestre,Cuencas del Sureste,3P,172.683373,72.087548,429.391117,1.589207,34.25626,336.762101
01/01/2019,A-0169,Terrestre,Cuencas del Sureste,1P,0.630792,0,2.199617,0.124165,0.175256,1.723438
01/01/2019,A-0169,Terrestre,Cuencas del Sureste,2P,0.630792,0,2.199617,0.124165,0.175256,1.723438
01/01/2019,A-0169,Terrestre,Cuencas del Sureste,3P,0.630792,0,2.199617,0.124165,0.175256,1.723438
01/01/2019,A-0170,Aguas someras,Cuencas del Sureste,1P,12.538007,9.523949,14.697478,0.117225,1.080885,9.444622
01/01/2019,A-0170,Aguas someras,Cuencas del Sureste,2P,14.315392,10.887327,16.716307,0.133327,1.229354,10.741925
01/01/2019,A-0170,Aguas someras,Cuencas del Sureste,3P,14.315392,10.887327,16.716307,0.133327,1.229354,10.741925
01/01/2019,A-0171,Terrestre,Veracruz,1P,0.550889,0,3.163081,0,0,2.865133
01/01/2019,A-0171,Terrestre,Veracruz,2P,0.550889,0,3.163081,0,0,2.865133
01/01/2019,A-0171,Terrestre,Veracruz,3P,0.550889,0,3.163081,0,0,2.865133
01/01/2019,A-0172,Aguas someras,Cuencas del Sureste,1P,30.953966,25.705103,24.118952,0.152689,1.973021,16.243299
01/01/2019,A-0172,Aguas someras,Cuencas del Sureste,2P,30.953966,25.705103,24.118952,0.152689,1.973021,16.243299
01/01/2019,A-0172,Aguas someras,Cuencas del Sureste,3P,30.953966,25.705103,24.118952,0.152689,1.973021,16.243299
01/01/2019,A-0174,Aguas someras,Cuencas del Sureste,1P,7.080796,6.102815,5.912134,0.140759,0.312389,2.729616
01/01/2019,A-0174,Aguas someras,Cuencas del Sureste,2P,7.080796,6.102815,5.912134,0.140759,0.312389,2.729616
01/01/2019,A-0174,Aguas someras,Cuencas del Sureste,3P,10.909262,6.750285,25.142033,0.598595,1.328471,11.608006
01/01/2019,A-0176,Aguas someras,Cuencas del Sureste,1P,22.261836,15.425386,34.328177,0.23756,2.462219,21.514536
01/01/2019,A-0176,Aguas someras,Cuencas del Sureste,2P,22.261836,15.425386,34.328177,0.23756,2.462219,21.514536
01/01/2019,A-0176,Aguas someras,Cuencas del Sureste,3P,22.261836,15.425386,34.328177,0.23756,2.462219,21.514536
01/01/2019,A-0182,Terrestre,Burgos,1P,0.868224,0,4.793806,0.010005,0.113156,3.875016
01/01/2019,A-0182,Terrestre,Burgos,2P,1.01654,0,5.661742,0.011918,0.132459,4.53605
01/01/2019,A-0182,Terrestre,Burgos,3P,1.709505,0,10.309222,0.023323,0.222323,7.61342
01/01/2019,A-0183,Aguas someras,Cuencas del Sureste,1P,190.574436,156.792659,174.189509,0.973846,12.701832,104.570414
01/01/2019,A-0183,Aguas someras,Cuencas del Sureste,2P,317.322657,262.920137,280.516568,1.568292,20.455161,168.401265
01/01/2019,A-0183,Aguas someras,Cuencas del Sureste,3P,408.265372,339.67152,353.691557,1.977394,25.791053,212.330081
01/01/2019,A-0184,Aguas someras,Cuencas del Sureste,1P,16.504537,12.40099,19.631424,0.175682,1.46559,12.806124
01/01/2019,A-0184,Aguas someras,Cuencas del Sureste,2P,16.504537,12.40099,19.631424,0.175682,1.46559,12.806124
01/01/2019,A-0184,Aguas someras,Cuencas del Sureste,3P,16.504537,12.40099,19.631424,0.175682,1.46559,12.806124
01/01/2019,A-0186,Aguas someras,Cuencas del Sureste,1P,1.991791,1.820576,0.817803,0.015847,0.060152,0.495213
01/01/2019,A-0186,Aguas someras,Cuencas del Sureste,2P,1.991791,1.820576,0.817803,0.015847,0.060152,0.495213
01/01/2019,A-0186,Aguas someras,Cuencas del Sureste,3P,1.991791,1.820576,0.817803,0.015847,0.060152,0.495213
01/01/2019,A-0187,Terrestre,Cuencas del Sureste,1P,1.164445,1.137315,0.875188,0,0.010806,0.084904
01/01/2019,A-0187,Terrestre,Cuencas del Sureste,2P,2.26915,2.217683,1.660248,0,0.020499,0.161065
01/01/2019,A-0187,Terrestre,Cuencas del Sureste,3P,2.552592,2.495089,1.854952,0,0.022903,0.179954
01/01/2019,A-0188,Aguas profundas,Golfo de Mexico Profundo,1P,63.535763,0,361.675938,1.38124,0,323.261336
01/01/2019,A-0188,Aguas profundas,Golfo de Mexico Profundo,2P,164.742798,0,937.794763,3.581438,0,838.188987
01/01/2019,A-0188,Aguas profundas,Golfo de Mexico Profundo,3P,164.742798,0,937.794763,3.581438,0,838.188987
01/01/2019,A-0189,Aguas someras,Tampico-Misantla,1P,5.800289,0,31.625255,0,0,30.166896
01/01/2019,A-0189,Aguas someras,Tampico-Misantla,2P,5.800289,0,31.625255,0,0,30.166896
01/01/2019,A-0189,Aguas someras,Tampico-Misantla,3P,19.694733,0,107.382751,0,0,102.430931
01/01/2019,A-0193,Terrestre,Veracruz,1P,1.14129,0,6.301187,0,0,5.935771
01/01/2019,A-0193,Terrestre,Veracruz,2P,1.14129,0,6.301187,0,0,5.935771
01/01/2019,A-0193,Terrestre,Veracruz,3P,1.14129,0,6.301187,0,0,5.935771
01/01/2019,A-0194,Terrestre,Burgos,1P,1.293335,0,7.884393,0.064783,0.161985,5.547136
01/01/2019,A-0194,Terrestre,Burgos,2P,2.103422,0,12.520668,0.09002,0.265468,9.090878
01/01/2019,A-0194,Terrestre,Burgos,3P,2.71328,0,15.545258,0.185574,0.33328,11.413055
01/01/2019,A-0195,Terrestre,Cuencas del Sureste,1P,12.961239,8.173843,29.692767,0,1.906765,14.981964
01/01/2019,A-0195,Terrestre,Cuencas del Sureste,2P,12.961239,8.173843,29.692767,0,1.906765,14.981964
01/01/2019,A-0195,Terrestre,Cuencas del Sureste,3P,12.961239,8.173843,29.692767,0,1.906765,14.981964
01/01/2019,A-0196,Aguas someras,Cuencas del Sureste,1P,19.550755,18.74747,3.933546,0.089372,0.276397,2.275494
01/01/2019,A-0196,Aguas someras,Cuencas del Sureste,2P,43.670355,41.848096,8.923281,0.202741,0.627009,5.161977
01/01/2019,A-0196,Aguas someras,Cuencas del Sureste,3P,96.0519,92.016692,19.759698,0.448949,1.388447,11.430672
01/01/2019,A-0197,Terrestre,Cuencas del Sureste,1P,1.509259,0.64331,3.728489,0.009389,0.296095,2.91494
01/01/2019,A-0197,Terrestre,Cuencas del Sureste,2P,1.509259,0.64331,3.728489,0.009389,0.296095,2.91494
01/01/2019,A-0197,Terrestre,Cuencas del Sureste,3P,1.509259,0.64331,3.728489,0.009389,0.296095,2.91494
01/01/2019,A-0198,Terrestre,Veracruz,1P,0.023353,0,0.13409,0,0,0.121459
01/01/2019,A-0198,Terrestre,Veracruz,2P,0.023353,0,0.13409,0,0,0.121459
01/01/2019,A-0198,Terrestre,Veracruz,3P,0.023353,0,0.13409,0,0,0.121459
01/01/2019,A-0201,Terrestre,Cuencas del Sureste,1P,17.856372,12.974002,21.121812,0.047181,1.672974,16.44646
01/01/2019,A-0201,Terrestre,Cuencas del Sureste,2P,20.206582,14.759505,23.564813,0.052638,1.866474,18.348698
01/01/2019,A-0201,Terrestre,Cuencas del Sureste,3P,41.746806,31.403915,44.744783,0.099949,3.544054,34.840442
01/01/2019,A-0203,Aguas someras,Cuencas del Sureste,1P,1116.287015,1041.926258,389.549959,5.743323,26.565746,218.707894
01/01/2019,A-0203,Aguas someras,Cuencas del Sureste,2P,1117.761582,1043.295735,390.100489,5.75144,26.60329,219.016982
01/01/2019,A-0203,Aguas someras,Cuencas del Sureste,3P,1284.579117,1197.021059,458.685998,6.762629,31.280547,257.523448
01/01/2019,A-0205,Aguas someras,Cuencas del Sureste,1P,9.44308,8.645752,4.708619,0.111596,0.255864,2.235709
01/01/2019,A-0205,Aguas someras,Cuencas del Sureste,2P,9.44308,8.645752,4.708619,0.111596,0.255864,2.235709
01/01/2019,A-0205,Aguas someras,Cuencas del Sureste,3P,9.44308,8.645752,4.708619,0.111596,0.255864,2.235709
01/01/2019,A-0206,Aguas someras,Tampico-Misantla,1P,5.814167,5.509912,1.485988,0,0.036894,1.390522
01/01/2019,A-0206,Aguas someras,Tampico-Misantla,2P,10.150056,9.619059,2.593403,0,0.064389,2.426793
01/01/2019,A-0206,Aguas someras,Tampico-Misantla,3P,10.150056,9.619059,2.593403,0,0.064389,2.426793
01/01/2019,A-0208,Terrestre,Veracruz,1P,0.809413,0,3.38361,0.046013,0.189614,2.984222
01/01/2019,A-0208,Terrestre,Veracruz,2P,0.809413,0,3.38361,0.046013,0.189614,2.984222
01/01/2019,A-0208,Terrestre,Veracruz,3P,0.809413,0,3.38361,0.046013,0.189614,2.984222
01/01/2019,A-0210,Aguas someras,Cuencas del Sureste,1P,19.451208,0,58.732278,7.994923,4.274641,37.351229
01/01/2019,A-0210,Aguas someras,Cuencas del Sureste,2P,19.451208,0,58.732278,7.994923,4.274641,37.351229
01/01/2019,A-0210,Aguas someras,Cuencas del Sureste,3P,19.451208,0,58.732278,7.994923,4.274641,37.351229
01/01/2019,A-0211,Terrestre,Veracruz,1P,0.947952,0,4.085329,0.026232,0.228938,3.603113
01/01/2019,A-0211,Terrestre,Veracruz,2P,0.947952,0,4.085329,0.026232,0.228938,3.603113
01/01/2019,A-0211,Terrestre,Veracruz,3P,0.947952,0,4.085329,0.026232,0.228938,3.603113
01/01/2019,A-0215,Terrestre,Tampico-Misantla,1P,0.144251,0.133852,0.156644,0,0.001261,0.047524
01/01/2019,A-0215,Terrestre,Tampico-Misantla,2P,0.327425,0.310138,0.260415,0,0.002096,0.079007
01/01/2019,A-0215,Terrestre,Tampico-Misantla,3P,0.717888,0.686138,0.478294,0,0.00385,0.145109
01/01/2019,A-0216,Terrestre,Tampico-Misantla,1P,0,0,0,0,0,0
01/01/2019,A-0216,Terrestre,Tampico-Misantla,2P,2.194522,1.597355,3.915319,0,0.072413,2.729214
01/01/2019,A-0216,Terrestre,Tampico-Misantla,3P,18.221669,13.518835,28.9679,0,0.570267,21.493195
01/01/2019,A-0217,Terrestre,Tampico-Misantla,1P,2.951101,2.131193,5.088033,0,0.099422,3.747198
01/01/2019,A-0217,Terrestre,Tampico-Misantla,2P,67.11611,44.456392,140.417706,0,2.74772,103.56091
01/01/2019,A-0217,Terrestre,Tampico-Misantla,3P,122.171689,80.284961,253.543242,0,5.07919,191.433433
01/01/2019,A-0218,Terrestre,Veracruz,1P,0.170732,0,0.794367,0.007861,0.040454,0.63668
01/01/2019,A-0218,Terrestre,Veracruz,2P,0.170732,0,0.794367,0.007861,0.040454,0.63668
01/01/2019,A-0218,Terrestre,Veracruz,3P,0.170732,0,0.794367,0.007861,0.040454,0.63668
01/01/2019,A-0219,Terrestre,Burgos,1P,0.052967,0,0.203758,0.016993,0.004743,0.16243
01/01/2019,A-0219,Terrestre,Burgos,2P,0.209545,0,0.806098,0.067226,0.018765,0.642596
01/01/2019,A-0219,Terrestre,Burgos,3P,0.672093,0,2.585475,0.21562,0.060186,2.061059
01/01/2019,A-0223,Terrestre,Burgos,1P,1.77957,0,10.568066,0.077446,0.224426,7.685403
01/01/2019,A-0223,Terrestre,Burgos,2P,3.317172,0,19.699193,0.144362,0.418337,14.325822
01/01/2019,A-0223,Terrestre,Burgos,3P,5.115518,0,30.378763,0.222625,0.645131,22.092314
01/01/2019,A-0225,Terrestre,Burgos,1P,0.673517,0,3.56978,0.028695,0.08502,2.911491
01/01/2019,A-0225,Terrestre,Burgos,2P,0.904995,0,4.796661,0.038557,0.11424,3.912127
01/01/2019,A-0225,Terrestre,Burgos,3P,1.172111,0,6.21243,0.049937,0.147959,5.06682
01/01/2019,A-0227,Terrestre,Tampico-Misantla,1P,0.384571,0.384571,0.203535,0,0,0
01/01/2019,A-0227,Terrestre,Tampico-Misantla,2P,0.839946,0.839946,0.579811,0,0,0
01/01/2019,A-0227,Terrestre,Tampico-Misantla,3P,1.099093,1.099093,0.796829,0,0,0
01/01/2019,A-0228,Terrestre,Tampico-Misantla,1P,0.562056,0.4443,1.690935,0,0.014279,0.538174
01/01/2019,A-0228,Terrestre,Tampico-Misantla,2P,0.712941,0.571644,2.028972,0,0.017134,0.645761
01/01/2019,A-0228,Terrestre,Tampico-Misantla,3P,0.712941,0.571644,2.028972,0,0.017134,0.645761
01/01/2019,A-0229,Terrestre,Tampico-Misantla,1P,0.226793,0.216197,0.137694,0,0.001285,0.048429
01/01/2019,A-0229,Terrestre,Tampico-Misantla,2P,0.557549,0.533458,0.313049,0,0.002921,0.110104
01/01/2019,A-0229,Terrestre,Tampico-Misantla,3P,0.557549,0.533458,0.313049,0,0.002921,0.110104
01/01/2019,A-0230,Terrestre,Cuencas del Sureste,1P,2.196851,0,7.555581,0.514733,0.58189,5.722211
01/01/2019,A-0230,Terrestre,Cuencas del Sureste,2P,2.196851,0,7.555581,0.514733,0.58189,5.722211
01/01/2019,A-0230,Terrestre,Cuencas del Sureste,3P,2.196851,0,7.555581,0.514733,0.58189,5.722211
01/01/2019,A-0232,Terrestre,Cuencas del Sureste,1P,1.904554,0,10.072815,0,0,9.905453
01/01/2019,A-0232,Terrestre,Cuencas del Sureste,2P,1.904554,0,10.072815,0,0,9.905453
01/01/2019,A-0232,Terrestre,Cuencas del Sureste,3P,1.904554,0,10.072815,0,0,9.905453
01/01/2019,A-0234,Terrestre,Burgos,1P,15.837282,0,89.285824,2.136383,0,71.25742
01/01/2019,A-0234,Terrestre,Burgos,2P,39.975911,0,225.510157,5.32686,0,180.207294
01/01/2019,A-0234,Terrestre,Burgos,3P,44.233916,0,249.522142,5.898086,0,199.381974
01/01/2019,A-0235,Terrestre,Cuencas del Sureste,1P,4.182503,3.342501,7.450317,0,0.334563,2.628752
